"At","Sentimen","Review","Bintang","Aspek"
"2019-09-09 12:15:41","0","Sudah bayar, terakhir informasi sampe shipped tapi mendadak datanya ilang dan udah seminggu ngga sampai barangnya, resi juga susah di cek, kecewa kalau sampe barangnya ngga datang sama sekali","3","Tampilan"
"2019-09-09 09:33:51","-1","Kok gabisa log in ya, katanya email atau password salah, giliran udh lupa password blgnya koneksinya eror, trs kalo bikin akun baru blgnya emailnya udh terdfaftar, padahal kan saya pake email baru. Mohon bantuannya ya","1","Tampilan"
"2019-09-09 09:16:34","1","sering keluar sendiri :(((","4","Tampilan"
"2019-09-09 07:18:39","-1","ribet mesti update mulu, klo gak mau update aplikasi gabisa di akses👎👎👎👎","1","Tampilan"
"2019-09-08 22:53:10","1","Sering ngasi diskon sama free ongkir, amat sangat membantu buat yg tinggalnya diluar pulau jawa macem aku ini hahuh dipertahankan ya <3","5","Layanan"
"2019-09-08 17:22:39","1","Selalu puas","5","Lainnya"
"2019-09-08 14:33:16","1","thank u sociolla","5","Lainnya"
"2019-09-08 14:14:32","-1","lola nyaaa subhanallah","1","Lainnya"
"2019-09-08 13:41:23","1","Senang berbelanja di SOCO karena produknya ORI, sering kasih diskonan dan free ongkir. 👍👍👍","4","Produk"
"2019-09-08 13:21:11","-1","update terus:////","1","Tampilan"
"2019-09-07 19:11:51","1","Bagus appsnya tp tolong dong paymentnya gausah ribet"" kadang gatau udh di terima apa blm perlu dikonfirmasi pula tapi kadang lama bgt","4","Tampilan"
"2019-09-07 12:26:45","1","Bagus. Tambahin lagi dong brand""nya :)","5","Produk"
"2019-09-07 10:53:23","1","Bagus","5","Lainnya"
"2019-09-06 21:50:06","1","Bagus","5","Lainnya"
"2019-09-06 18:54:57","1","Good","4","Lainnya"
"2019-09-06 16:58:35","1","dijaminn ori","5","Produk"
"2019-09-06 15:30:20","1","Baguuuusss","5","Lainnya"
"2019-09-06 15:10:46","1","Ok","5","Lainnya"
"2019-09-06 14:18:23","-1","Gak recomended belanja disini, udah tau barang habis kok ngak di tulis statusnya kalo barang sedang habis, ehh giliran di pesen nunggu lama banget 3 hari tau tau baru ada notifikasi barang kosong. Proses pengembalian dana udah hampir 1 bulan belum masuk ke rekening, gimana sihh.KECEWA","1","Layanan"
"2019-09-06 13:19:34","1","Suka belanja disini","5","Lainnya"
"2019-09-06 12:29:12","1","Sukka","5","Lainnya"
"2019-09-06 10:14:56","1","Kok ga bisa login pas udh di update","4","Tampilan"
"2019-09-06 10:05:07","1","💗💗","5","Lainnya"
"2019-09-06 04:13:02","1","Tempat belanja terkren abad ini 😍😍😍😍","5","Lainnya"
"2019-09-05 11:39:04","1","Bagus","5","Lainnya"
"2019-09-05 10:52:36","1","Keren","5","Lainnya"
"2019-09-04 18:45:36","1","Top","5","Lainnya"
"2019-09-03 21:54:01","-1","Knapa aku gak bisa login terus sih? Mau belanja jadi kesel kan","1","Tampilan"
"2019-09-03 11:28:40","-1","Pengiriman lama. Buruk","1","Layanan"
"2019-09-02 08:35:54","0","Ribet banget harus update terus , padahal baru aja update suruh update lagi , dan kalau buka aplikasi suka suruh log in terus.padahal udah enak loh belanja di sini tapi knpa suruh up dan log in terus.","3","Tampilan"
"2019-09-02 05:31:39","-1","gak bisa login, muter2 mulu, fix uninstall","1","Tampilan"
"2019-09-01 00:01:21","-1","Jgn di instal asli, mending ke web google nya aja. Gajelas apk nya","1","Lainnya"
"2019-08-30 16:05:10","1","ini sihh terbaikkk. bener² app yg bkin perempuan bahagia setengah matii bgtt ini niii ❤️❤️","5","Lainnya"
"2019-08-30 13:33:36","-1","gak bisa buat nge posting dan nge review. please bug fixes!","1","Tampilan"
"2019-08-29 21:37:02","-1","Aku lupa pasword malah gabisa dibuka udah coba berkali"" juga gabisa di ""lupa pasword"" tulisan tulis email anda malah eror gajelas.","1","Tampilan"
"2019-08-29 21:29:48","-1","Gimana caranya hapus alamat di akun ini, karena saya cari di google nama saya, ada di soco keluar alamat lengkap saya.. Itu kan privasi, tolong konfirmasinya.","1","Tampilan"
"2019-08-29 17:42:32","0","Aplikasinya masih sangat lambat dan kurang responsif tiap ingin klik produk atau kategori. Maaf ya, uninstall dulu","3","Tampilan"
"2019-08-29 11:39:14","-1","Aplikasinya beri kesan buruk untuk pengguna baru, tidak bisa daftar, pas mau daftar, email belum di daftarkan tapi keluar peringatan email sudah di gunakan","1","Tampilan"
"2019-08-29 10:50:51","-1","Maaf ka, ini knpa yah saat checkout penulisan alamatnya error input trus, padahal saya sudah mengisi alamat dengan jelas. Mohon di bantu 🙏","1","Tampilan"
"2019-08-29 10:03:14","1","Recommended","5","Lainnya"
"2019-08-28 15:04:35","1","😘💕","5","Lainnya"
"2019-08-26 19:21:23","0","Sering eror","3","Lainnya"
"2019-08-26 15:28:23","-1","Bnyak produk yang kosong, search nya keseluruhan, seharusnya waktu buka merek a bisa search lebih spesifik. Gak banget aplikasinya","1","Produk"
"2019-08-25 22:58:59","-1","Saya sdh byr pakek aplikasi ovo... Sdh sukses... Sudah terdebit saldonya tp knp status nya cancel... Kemudian saya masukkan Sulawesi tengah kok muncul alamat pengiriman nya Kalimantan barat mohon penjelasannya","1","Tampilan"
"2019-08-25 07:36:36","1","Pertama kali belanja sampai skrg msih cinta sma SOCO, produknya ori.. dan ada gratis ongkirnya juga... plus discount bertaburan hampir di semua merk produk. Mau cari referensi produk pun bisa dari baca2 comment buyer. oh ya, Ada voucher juga. Pokoknya suka .. praktis, cepat, aman dan produk dijamin ori.","5","Produk"
"2019-08-25 01:32:41","-1","Saya mau pake kredivo . Ko gaada kredivo jya padahal disitu nya ada promo pake kredivo","1","Lainnya"
"2019-08-24 10:11:22","-1","Pernah dftar dan sampai hari ini dh 5x instal uninstal .. Dulu register sukses after konfirmasi akun mau masuk katanya salah pasword .. di bnerin lagi padahal baru bikin akun setelah itu coba login eror .. conection eror muali dari paket pribadi sampai wifi juga tetep conection eror ... dh 5x2 instal uninstal masih sama aja .. astaga","2","Tampilan"
"2019-08-23 18:25:02","0","Sebenernya harga disni bagus,srg2 promo,tp bgtu kita udh order,udh byr,disuruh login lg.masukin email n passw yg udh di daftarin dibilangnya passw salah,sampe berkali2 ganti pasw slalu bgtu. Payah! Move on aj k app lain klo gtu.sm pas review produk,slalu dblgnya lg ga bs review. Coba lg kpn2.hadeh","3","Tampilan"
"2019-08-22 15:13:14","-1","Hampir tiap log in minta update mulu ihhh😒","2","Tampilan"
"2019-08-22 10:33:41","1","Aplikasinya ngebantu banget buat belanja. Gampang dipakai juga. Thank you sociolla","5","Lainnya"
"2019-08-21 19:35:50","-1","Kenapa barang yang saya beli lama sekali sampainya udah gitu gabisa track barangnya lagi dimana atau ada hambatan apa kan bingung ini boleh diperbaiki ya admin sociolla, kalau masih gini kayanya saya sekali aja belanja disini","2","Layanan"
"2019-08-20 06:54:00","-1","Udah mencoba daftar berkali2 pakai 3 email, bilang nya email anda sudah terdaftar. tapi pas login pake email nya, bilang nya password salah. pas pencet password salah, malah eror. anjjiing","1","Tampilan"
"2019-08-19 12:29:53","0","Kenapa setiap mau d buka hrs uo date ?","3","Tampilan"
"2019-08-18 00:24:33","1","baru coba download","4","Lainnya"
"2019-08-15 07:57:55","-1","bener2 ya sangat2 buruk! awalnya niat mau beli eh pas udh ngisi alamat, kelamaan nyari kecamatannya jdi gk mau beli, sumpah saya capek ngescroll sampe kebawah,makan waktu banget! tolong diperbaiki lgi, biasakan kalok udah pilih kota kecamatan udh kesaring otomatis, ini perlu nyari lgi sampe kebawah2! kalok gamau repot ada baiknya biarkan costumer bisa ngetik sendiri kecamatannya biar gak capek nyari2 kebawah!","1","Tampilan"
"2019-08-14 22:37:40","-1","aneh bgt sih, baru mau daftar tulis alamat email malah tidak valid trus... sampe 2 email malah coba pake email suami, padahal email kami 2 2 nya aktif... apa yg salah???","1","Tampilan"
"2019-08-14 12:37:54","1","skrng lebih bagus lg 👌","5","Lainnya"
"2019-08-13 17:40:54","1","NICEEE","5","Lainnya"
"2019-08-13 08:19:25","1","very good","5","Lainnya"
"2019-08-12 21:18:43","0","kalo mau nulis review apa harus beli produknya dulu ya? udah diulang berkali-kali, malah muncul tulisan sudah melakukan review produk ini. tapi waktu dicek di profile yg my review, nggak ada produk nya. bagaimana?","3","Tampilan"
"2019-08-11 08:00:33","1","padahal udah daftar tp kok gabisa login yaa. trs search barang juga gabisaa;(","5","Tampilan"
"2019-08-10 20:17:47","0","cara pemesanana ribet, khusus utk daerah papua mohon diperbaiki lgi","3","Layanan"
"2019-08-10 14:04:17","1","suka belanja di sociolla... bnyk diskon, dan gratis ongkir... lmyn banget buat sy yang jauh... thank u sociolla","5","Layanan"
"2019-08-10 12:53:53","-1","kenapa saya mau log in password atau user name salah ya? Mau daftar ulang akun sudah terdaftar tp pas mau reset password (sy gk lupa passwordnya) bilang error connection padahal sinyal bagus 4G. Sy mau beli kan hrus log in dlu. Tolong ditanggapi","1","Tampilan"
"2019-08-10 12:21:25","-1","saya mau login tdk bisa. saya lupa pssword tp pas masukan gmail malah error conection pdhl internet saya tdk bermasalah dan uda berlangsung 2 hari jga tdk bisa. mohon bantuannya","1","Tampilan"
"2019-08-10 11:58:15","-1","fixxx uninstal aja. ribet banget mau masukin alamatnya, gak bisa otomatis difilter apa ya pas sudah milih provinsi dan kota? dikira kecamatan di indonesia dikit apa yaaa, sampe cape scroll cari kecamatan, ehh ujung-ujungnya isi alamat lengkap juga di bawahnya lagi","2","Tampilan"
"2019-08-10 07:20:55","-1","Sociolla makin kesini makin ga kompeten. Pertama pesen sih gercep ya, tp orderan berikutnya konfirmasi pembayaran aja ampe berhari2, trus udah dikonfirmasi eh malah barangnya kosong, yaiyalah orang konfirmasinya lola banget, pesennya pas barang masih ada, pas barang udah habis baru dikonfirmasi mereka, akhirnya refund, dan abis refund katanya barang yg msh ada mau dikirim tapi mana, nunggu berhari2 pun ga dikirim2, kecewa","2","Layanan"
"2019-08-09 16:38:17","1","suka banget belanja di socciolla, barang pasti ori dan packing nya bagus banget. Kemarin cuma beli brush 1buah eh di kasih box lumayan gede untuk ukuran sebuah brush dan di dalamnya masih dikasih bubble wrap lagi. Merasa dihargai sebagai konsumen 😂","5","Layanan"
"2019-08-09 14:56:26","1","kereen bgt sih😎","5","Lainnya"
"2019-08-09 11:32:28","1","keren","5","Lainnya"
"2019-08-07 12:04:33","1","okee","5","Lainnya"
"2019-08-06 19:26:46","1","good","5","Lainnya"
"2019-08-06 17:25:38","1","sociolla kenapa pembayaran saya tidak di konfirmasi? saya sudah email dm tidak direspon sama sekali","5","Tampilan"
"2019-08-05 18:45:24","1","bagus","5","Lainnya"
"2019-08-04 07:17:59","-1","beauty point sy hilang dan tidak ad pertanggung jawaban. 38 poin hilang, sudah email cs sociolla tdk memberikan solusi. merasa dirugikan sekali krn itu jumlah yg banyak","1","Layanan"
"2019-08-02 22:51:23","1","bgs bgt ya","5","Lainnya"
"2019-08-02 21:38:09","1","bagussssss","5","Lainnya"
"2019-08-02 19:25:50","1","syuka sekali dengan aplikasi ini 😆. semoga makin banyak brand join. eheee","5","Lainnya"
"2019-08-02 15:31:40","1","good","5","Lainnya"
"2019-08-02 11:17:18","1","banyak diskon,produk nya lengkap,free ongkir suka bangettttt 💜 saran min tambahin innesfree sama the ordinanry kebetulan aku pakai serum the ordinary hehehe pleasee","5","Layanan"
"2019-08-01 05:42:14","1","paling suka packing nya. 😘","5","Layanan"
"2019-07-31 22:39:27","1","oke lengkap gtu aja si","5","Produk"
"2019-07-31 19:31:52","1","mantul","5","Lainnya"
"2019-07-31 19:07:42","1","semua ada!!","5","Produk"
"2019-07-31 16:32:58","1","good","5","Lainnya"
"2019-07-31 15:54:15","1","good","5","Lainnya"
"2019-07-31 13:52:53","1","bagus banget","5","Lainnya"
"2019-07-31 12:53:22","-1","tutup paksa mulu","2","Tampilan"
"2019-07-31 12:52:31","0","suka tiba2 ke log out sendiri, trus pas login udh masukin uname sama pass yang bener tapi masih ga bisa login","3","Tampilan"
"2019-07-31 08:01:58","1","Keren. membantu memilih barang Dan ori","5","Produk"
"2019-07-31 06:04:20","1","bagus banget","5","Lainnya"
"2019-07-31 00:15:29","1","banyak diskon 😍","5","Tampilan"
"2019-07-31 00:09:10","1","bagus, ori. saran nya mungkin lebih ditingkatkan untuk voucher-nya agar gak mudah hangus, karna kadang kesalahan sedikit bisa hangus. terus untuk paymentnya seenggak nya dikasih waktu beberapa jam dan dikasih pemberitahuan, gak langsung gitu tiba tiba failed. but masih bersyukur ada sociolla sih.","4","Layanan"
"2019-07-30 17:47:27","0","kok ga bisa registrasi?","3","Tampilan"
"2019-07-30 14:16:34","-1","aplikasi sociolla beta ini agak sedikit anjlok ya servernya bnr bnr loadingnya lamabgt eh ujung ujungnya malah eror gitu","1","Tampilan"
"2019-07-29 16:54:35","1","good","5","Lainnya"
"2019-07-29 16:14:21","-1","apk error terus","1","Tampilan"
"2019-07-29 15:11:36","-1","akunku nggak bisa masuk, padahal alamat email dan password udah benar. udah nyoba berulang kali bgt coba masuk app keluar sendiri pfftt parah sih buang kuota bgt downloadnya.","1","Tampilan"
"2019-07-29 15:07:17","-1","Setiap mau log in suka ketutup aplikasinya","1","Tampilan"
"2019-07-29 11:14:10","-1","jelek bgt asli ni aplikasi. selalu force close gakjelas. baru dibuka udah keluar terus. gakbisa login.","1","Tampilan"
"2019-07-29 07:53:09","-1","jelek banget aplikasinya. mau log in gabisa, malah langsung ke-close sendiri","1","Tampilan"
"2019-07-29 07:46:43","1","BAGUS TAWWA","5","Lainnya"
"2019-07-28 21:49:33","1","good","5","Lainnya"
"2019-07-28 10:50:49","1","mantap","5","Lainnya"
"2019-07-25 22:50:05","0","biasanya bagus2 aja buka appnya, ini aku update malah keluar mau login lg keluar lg gt terus","3","Tampilan"
"2019-07-24 15:29:48","1","udah 2 kali order di sini.... suka banget pengiriman cepat banyak banget promonya 😍😍😍 sukses terus buat sociolla","5","Layanan"
"2019-07-23 00:26:41","1","good","5","Lainnya"
"2019-07-22 20:27:50","1","bagus","5","Lainnya"
"2019-07-22 17:36:53","1","👍","5","Lainnya"
"2019-07-22 12:20:00","1","senang berbelanja di sociolla, cepat tanggap & kalau barang kosong, proses refund nya sangat cepat, pelayaannya sangat baik.","5","Layanan"
"2019-07-21 17:41:25","1","g nyesel pokoknya belanja di sociolla...","5","Lainnya"
"2019-07-21 13:06:18","1","suka banget sangat membantu dalam dunia kecantikaaan💓💓💓💓","5","Lainnya"
"2019-07-21 08:16:34","1","good","4","Lainnya"
"2019-07-20 06:28:19","0","sayang bgt aplikasi bagus tp lama2 knp sering eror, padahal sudah di update, di restart..","3","Tampilan"
"2019-07-20 01:01:02","-1","perna belanja 1x disini. beli naked skin dengan harga normal rp 695.000. saya kira akan mendapatkan barang yang bagus karena membeli dengan harga normal dan saya sudah konfirmasi cs untuk memastikan tgl exp, cs sudah konfirmasi d atas 1 tahun. tapi saat sampai, barang yg saya terima pas 1 tahun exp nya. padahal barang itu harusnya bisa dipakai 2 tahun. duh kesel bgt dah belanja disini.... dikirimnya pake dus buluk lagi....komplain k cs lewat email dan telpon jg ga berguna....","1","Layanan"
"2019-07-20 00:03:56","1","good but kalau belum upgrade lagi ga bisa buka app nya rada ribet sih buat yang punya kapasitas kecil but it's ok","4","Tampilan"
"2019-07-19 23:24:41","-1","kok gabisa buat account si.padahal email nya bener,malah keluar email_username_exists.tolong dong ini gimana,kalo bisa ntar dikasih bintang 5","1","Tampilan"
"2019-07-18 21:36:47","1","gooood","5","Lainnya"
"2019-07-17 20:55:57","-1","sering eror aplikasi sulit dgunakan","1","Tampilan"
"2019-07-17 19:10:15","-1","minta apdet trs","1","Tampilan"
"2019-07-17 17:10:06","1","suka banget beli disini semua Guaranted Ori+ sering banget promo bebas ongkir","5","Produk"
"2019-07-17 09:20:07","1","good","5","Lainnya"
"2019-07-16 20:02:01","1","love soco","5","Lainnya"
"2019-07-16 18:31:54","-1","baru mau log in udh keluar sendiri aplikasinya -__-","1","Tampilan"
"2019-07-16 12:49:20","-1","Tolong diperbaiki ya tiap mau liat detail product sama milih shade selalu back to home.","2","Tampilan"
"2019-07-15 20:29:03","0","masih kurang OK. mau buka 1 brand aja g bisa2 malah balik2 lg ke awal 😩","3","Tampilan"
"2019-07-15 15:46:32","1","good","5","Lainnya"
"2019-07-15 15:33:44","1","mmmmaannttuuull","5","Lainnya"
"2019-07-15 11:58:04","-1","buruk","1","Lainnya"
"2019-07-14 22:56:11","1","good","5","Lainnya"
"2019-07-14 22:35:14","-1","aplikasinya suka keluar sendiri, harus di update tiap bulan, agak ribet kalo ngga di-update nggabisa dibuka.","2","Tampilan"
"2019-07-14 21:01:14","1","tadinya bintang 2 karena dulu lemot suka keluar sendiri... sekarang BINTANG 5 karna sudah bagus dan banyak diskon... dan paling seneng kalau ada gratis ongkir... terimakasih Soco","5","Layanan"
"2019-07-14 18:41:57","1","sangat baik","5","Lainnya"
"2019-07-14 16:44:07","1","bagus app nya","5","Lainnya"
"2019-07-14 11:49:58","1","pesen disini enak banyak promo menarik , produk produk luar negeri yg pengen dibeli ada semua. ga ribet.. pengiriman juga cepat dan packaging nya juga aman.","5","Layanan"
"2019-07-14 09:44:11","1","Sangat bermanfaat","5","Lainnya"
"2019-07-14 08:30:57","1","bagus","5","Lainnya"
"2019-07-14 08:30:52","1","Saya suka belanja di aplikasi sociola apalagi kalau lagi ada disc dan freeongk, harga ramah di kantong. Pelayanannya juga ok, packing juga bagus.","4","Layanan"
"2019-07-14 06:47:02","0","Ga bisa di filter Aku mau belanja produk emina, udah aku filter malah kembali ke menu awal -_-","3","Tampilan"
"2019-07-13 23:13:03","-1","Aplikasi sering error, metode pembayaran terbatas dan sering bermasalah. Ditambah sering salah input harga, yqng mengakibatkan cancel sepihak. Sangat merugikan dan proses refund sangat lama. Ditambah pembayaran refund kurang selisih beberapa rupiah. Pelayanan kepuasan pelanggan juga buruk, tidak ada kompensasi atau ganti rugi atas kesalahan yang sociolla buat.","1","Layanan"
"2019-07-13 23:12:16","-1","haruskan di updet","1","Tampilan"
"2019-07-13 19:28:01","1","belanja make up dan skincare teraman dan terpercaya 😍 gak takut barang kw disini semua ori","5","Produk"
"2019-07-13 13:22:33","1","masih agak lemot dan lebih ena web. tp gapaapa masih oke bgt pas dipake","4","Lainnya"
"2019-07-13 12:16:25","1","mantul","5","Lainnya"
"2019-07-13 11:57:20","1","bagus, cuman kaya maksa banget harus diupdate tiap buka aplikasi kalo ada updatean, gabisa diklik (x) atau nolak updatenya","5","Tampilan"
"2019-07-13 10:41:10","0","lebih enak pakek web, yg di app kurang lengkap fitur nya","3","Tampilan"
"2019-07-13 10:31:12","1","kereeennnn free shiping","5","Lainnya"
"2019-07-13 09:18:20","0","terlalu lama untuk membuka nya","3","Tampilan"
"2019-07-13 08:10:31","1","bagus","5","Lainnya"
"2019-07-13 05:08:30","0","kenapa sih harus do update mulu, baru juga kemarin update, hrs update lagi","3","Tampilan"
