,At,Sentimen,Review,Bintang,Aspek,data_cleaned_aspek
1108,2019-09-16 19:56:59,1,"kadang2 suka tkeluar sendiri, trs loadingnya lama bgt. lebih suka pake web sih drpd app.",4,Tampilan,suka loadingnya suka web
1109,2019-09-16 18:06:33,1,Memudahkan untuk yg mau coba beli skincare korea atau dlm negeri. Disc ny pun ga kalah menarik :),5,Produk,mudah beli skincare korea negeri discount kalah tarik
1110,2019-09-16 16:45:31,1,bagus banget sering ada promk,5,Layanan,bagus promo
1111,2019-09-16 11:54:09,1,"Aplikasi bagus untuk belanja skin care, produknya ori, dan mudah digunakan",5,Produk,bagus belanja care produk original mudah
1112,2019-09-16 09:30:17,0,Baru pake apk nih blm sebulan tapi udah suruh update 2x hhmm,3,Tampilan,udah perintah update hhmm
1113,2019-09-15 21:03:51,-1,Aplikasi paling lelet yang pernah ada,1,Lainnya,lambat
1114,2019-09-15 20:14:35,1,Ok bgt,5,Lainnya,
1115,2019-09-15 19:35:45,0,capek mbak mas update muluk tiap minggu,3,Tampilan,mas update
1116,2019-09-15 19:04:01,1,Good,5,Lainnya,good
1117,2019-09-15 18:48:18,1,Original,5,Produk,original
1118,2019-09-15 15:03:47,-1,"Overall semuanya udah oke, kembali lagi soco udah mengecewakan saya karna kebanyakan update dalam waktu dekat. Mohon di perhatikan masalah ini",2,Tampilan,overall udah soco udah kecewa update perhati
1119,2019-09-15 13:16:13,1,😍,5,Lainnya,
1120,2019-09-15 04:11:12,1,"sudah berkali2 beli disini, ga pernah ngecewain, produk dijamin ori. sukaaaa",5,Produk,beli ngecewain produk jamin original suka
1121,2019-09-14 20:52:28,1,Ouou,5,Lainnya,
1122,2019-09-14 18:43:34,-1,MALAS BAT SEKARANG SOCIOLLA UDH PKE ONGKIR KLO GA BLNJA DIATAS 200:(( SEDI AKUTU AWALNYA DONLOD KRN GRATIS ONGKIR TP KRN BGINI OTW DELETE:((,2,Layanan,malas belanja  200  sedih on delete
1123,2019-09-14 15:09:06,-1,"Perasaan baru2 aj minta updte, udh minta updte lagi. Bgtu d updte nd bisa log ini .",1,Tampilan,asa baru 2  pinta update pinta update update log
1124,2019-09-14 14:14:56,1,"good, bermanfaat, dan diskonnya lumayan 💕. Paling rekomend untuk beli skincare",5,Layanan,good manfaat diskon rekomend beli skincare
1125,2019-09-14 13:39:40,1,Lebih perbanyak produknya,4,Produk,produk
1126,2019-09-14 11:12:26,1,Diskonya mantul...,5,Layanan,disko mantap
1127,2019-09-14 10:58:47,-1,"Terlalu sering update, tp sama saja",1,Tampilan,update
1128,2019-09-14 10:09:35,1,"Belanja di sociolla, produk ori, banyak discount, dan free ongkir",5,Layanan,belanja produk original discount
1129,2019-09-14 07:29:12,1,Suka barangnya ori... Diskontnya harus lebih banyak lagi yah,5,Produk,suka original diskon ya
1130,2019-09-13 22:40:02,1,Love lah pokok nya,5,Lainnya,love pokok
1131,2019-09-13 19:11:51,-1,"Sebelumnya mohon maaf hanya kasih bintang satu, kalau keluhan saya sudah ditangani, Insyaa Allah saya ganti. Saya melakukan pemesanan dan pembayaran pada hari Senin, 9 September 2019. Saya memesan 5 item dengan total 300rb lebih. Selang beberapa hari, saya upgrade aplikasinya lalu saya liat pemesanan saya hanya tertulis ""4 item purchased"". List orderan saya hilang satu sedangkan saya sudah bayar untuk kelimanya. Dan juga, hari ini sudah terhitung hari ke-5 tapi barang saya belum datang juga.",1,Layanan,maaf keluh tangan insyaa allah laku mesan bayar senin september  2019  mes total  300 rb selang upgrade lihat mesan purchased list hilang bayar hitung ke- 5 
1132,2019-09-13 18:39:12,1,Baguuus,5,Lainnya,bagus
1133,2019-09-13 18:31:54,1,Suka sama Sociolla❤️ Subscribe Channel YouTube Wangbi Asa ya❤️,5,Lainnya,suka sociolla subscribe channel youtube wangbi asa ya
1134,2019-09-13 18:06:52,1,"Aplikasi yang keren, tempat cari solusi ketika mencari pilihan hidup",5,Lainnya,keren cari solusi cari pilih hidup
1135,2019-09-13 18:04:44,1,Nice,4,Lainnya,nice
1136,2019-09-13 17:29:33,1,Menarik,5,Lainnya,tarik
1137,2019-09-13 15:52:38,0,"Padahal udah di update aplikasinya, dan bel ada seminggu minta update lagi.",3,Tampilan,udah update pinta update
1138,2019-09-13 15:18:19,1,Good,4,Lainnya,good
1139,2019-09-13 14:58:05,0,Loading ny lama,3,Tampilan,loading
1140,2019-09-13 13:26:21,1,Membantu dalam memilih skincare,4,Lainnya,bantu pilih skincare
1141,2019-09-13 10:13:40,1,Yuhu,5,Lainnya,mantap
1142,2019-09-13 10:04:35,1,"Uda berkali-kali belanja produk skincare dan make up lewat soco, alhamdulillah ga pernah kecewa :))) Pengiriman cepat (ke banyuwangi) 5-7 hari, kurir pun selalu telfon dulu kalo mau kirim :)) Lain kali kasih saya menang socobox donggg wkwk",5,Layanan,belanja produk skincare make up soco kecewa cepat banyuwangi  5 - 7  kurir menang socobox dongg
1143,2019-09-13 10:01:24,1,Banyak diskon aku suka,5,Layanan,diskon suka
1144,2019-09-13 08:36:11,1,Amazing,5,Lainnya,amazing
1145,2019-09-12 18:15:40,1,Love it,5,Lainnya,love it
1146,2019-09-12 10:44:43,1,Ok,5,Lainnya,
1147,2019-09-12 01:24:42,1,aplikasi yang sangat membantu untuk berbelanja skincare khususnya korea dengan banyak diskon dan banyak promo!! 😍,5,Layanan,bantu belanja skincare khusus korea diskon promo
1148,2019-09-11 21:29:29,1,App rekomendasi buat cew,4,Lainnya,rekomendasi wanita
1149,2019-09-11 18:03:43,1,Good app,5,Lainnya,good
1150,2019-09-11 14:40:23,1,suka aplikasi inii banyak diskonan dan gratis socobox 😍,5,Layanan,suka diskon socobox
1151,2019-09-11 00:20:15,-1,Berhasil log in pertama download stlh itu error saat pengenalan petunjuk scan barcode dsb..payaaah,1,Tampilan,hasil log error kenal scan barcode dsb payaah
1152,2019-09-10 12:44:50,1,ocehh,5,Lainnya,
1153,2019-09-10 09:30:57,1,Ok lah,5,Lainnya,
1154,2019-09-09 21:59:49,0,coba dulu,3,Lainnya,
1155,2019-09-09 18:55:52,1,Terpercaya,5,Lainnya,percaya
1156,2019-09-09 18:55:44,-1,Aplikasi taikk babi 🖕🖕🖕,1,Lainnya,kotor
1157,2019-09-09 12:41:00,-1,Kenapa yah ketika saya mau login tidak bisa trus saya melakukan sign up now mendaftar menggunakan email saya katanya sudah kedaftar tpi kok gk bisa yah ?,2,Tampilan,ya laku sign up now daftar email daftar ya
1158,2019-09-09 12:15:41,0,"Sudah bayar, terakhir informasi sampe shipped tapi mendadak datanya ilang dan udah seminggu ngga sampai barangnya, resi juga susah di cek, kecewa kalau sampe barangnya ngga datang sama sekali",3,Tampilan,bayar informasi sampe shipped dadak data hilang udah resi sulit cek kecewa sampe
1159,2019-09-09 09:33:51,-1,"Kok gabisa log in ya, katanya email atau password salah, giliran udh lupa password blgnya koneksinya eror, trs kalo bikin akun baru blgnya emailnya udh terdfaftar, padahal kan saya pake email baru. Mohon bantuannya ya",1,Tampilan,log ya email salah lupa blgnya koneksi error blgnya email terdfaftar email bantu ya
1160,2019-09-09 09:16:34,1,sering keluar sendiri :(((,4,Tampilan,
1161,2019-09-09 07:18:39,-1,"ribet mesti update mulu, klo gak mau update aplikasi gabisa di akses👎👎👎👎",1,Tampilan,sulit update update akses
1162,2019-09-08 22:53:10,1,"Sering ngasi diskon sama free ongkir, amat sangat membantu buat yg tinggalnya diluar pulau jawa macem aku ini hahuh dipertahankan ya <3",5,Layanan,ngasi diskon bantu tinggal pulau jawa macem tahan ya
1163,2019-09-08 17:22:39,1,Selalu puas,5,Lainnya,puas
1164,2019-09-08 14:33:16,1,thank u sociolla,5,Lainnya,thank you
1165,2019-09-08 14:14:32,-1,lola nyaaa subhanallah,1,Lainnya,subhanallah
1166,2019-09-08 13:41:23,1,"Senang berbelanja di SOCO karena produknya ORI, sering kasih diskonan dan free ongkir. 👍👍👍",4,Produk,belanja soco produk original diskon
1167,2019-09-08 13:21:11,-1,update terus:////,1,Tampilan,update
1168,2019-09-07 19:11:51,1,"Bagus appsnya tp tolong dong paymentnya gausah ribet"" kadang gatau udh di terima apa blm perlu dikonfirmasi pula tapi kadang lama bgt",4,Tampilan,bagus paymentnya sulit konfirmasi
1169,2019-09-07 12:26:45,1,"Bagus. Tambahin lagi dong brand""nya :)",5,Produk,bagus tambahin brand
1170,2019-09-07 10:53:23,1,Bagus,5,Lainnya,bagus
1171,2019-09-06 21:50:06,1,Bagus,5,Lainnya,bagus
1172,2019-09-06 18:54:57,1,Good,4,Lainnya,good
1173,2019-09-06 16:58:35,1,dijaminn ori,5,Produk,jamin original
1174,2019-09-06 15:30:20,1,Baguuuusss,5,Lainnya,bagus
1175,2019-09-06 15:10:46,1,Ok,5,Lainnya,
1176,2019-09-06 14:18:23,-1,"Gak recomended belanja disini, udah tau barang habis kok ngak di tulis statusnya kalo barang sedang habis, ehh giliran di pesen nunggu lama banget 3 hari tau tau baru ada notifikasi barang kosong. Proses pengembalian dana udah hampir 1 bulan belum masuk ke rekening, gimana sihh.KECEWA",1,Layanan,recommended belanja udah habis status habis notifikasi kosong proses dana udah masuk rekening sihh kecewa
1177,2019-09-06 13:19:34,1,Suka belanja disini,5,Lainnya,suka belanja
1178,2019-09-06 12:29:12,1,Sukka,5,Lainnya,suka
1179,2019-09-06 10:14:56,1,Kok ga bisa login pas udh di update,4,Tampilan,update
1180,2019-09-06 10:05:07,1,💗💗,5,Lainnya,
1181,2019-09-06 04:13:02,1,Tempat belanja terkren abad ini 😍😍😍😍,5,Lainnya,belanja keren abad
1182,2019-09-05 11:39:04,1,Bagus,5,Lainnya,bagus
1183,2019-09-05 10:52:36,1,Keren,5,Lainnya,keren
1184,2019-09-04 18:45:36,1,Top,5,Lainnya,mantap
1185,2019-09-03 21:54:01,-1,Knapa aku gak bisa login terus sih? Mau belanja jadi kesel kan,1,Tampilan,belanja kesal
1186,2019-09-03 11:28:40,-1,Pengiriman lama. Buruk,1,Layanan,buruk
1187,2019-09-02 08:35:54,0,"Ribet banget harus update terus , padahal baru aja update suruh update lagi , dan kalau buka aplikasi suka suruh log in terus.padahal udah enak loh belanja di sini tapi knpa suruh up dan log in terus.",3,Tampilan,sulit update update perintah update buka suka perintah log udah loh belanja perintah up log
1188,2019-09-02 05:31:39,-1,"gak bisa login, muter2 mulu, fix uninstall",1,Tampilan,mutar-mutar uninstall
1189,2019-09-01 00:01:21,-1,"Jgn di instal asli, mending ke web google nya aja. Gajelas apk nya",1,Lainnya,install web google
1190,2019-08-30 16:05:10,1,ini sihh terbaikkk. bener² app yg bkin perempuan bahagia setengah matii bgtt ini niii ❤️❤️,5,Lainnya,bener 2  perempuan bahagia mati
1191,2019-08-30 13:33:36,-1,gak bisa buat nge posting dan nge review. please bug fixes!,1,Tampilan,nge posting nge bug
1192,2019-08-29 21:37:02,-1,"Aku lupa pasword malah gabisa dibuka udah coba berkali"" juga gabisa di ""lupa pasword"" tulisan tulis email anda malah eror gajelas.",1,Tampilan,lupa pasword buka udah lupa pasword email error
1193,2019-08-29 21:29:48,-1,"Gimana caranya hapus alamat di akun ini, karena saya cari di google nama saya, ada di soco keluar alamat lengkap saya.. Itu kan privasi, tolong konfirmasinya.",1,Tampilan,hapus cari google nama soco lengkap privasi konfirmasi
1194,2019-08-29 17:42:32,0,"Aplikasinya masih sangat lambat dan kurang responsif tiap ingin klik produk atau kategori. Maaf ya, uninstall dulu",3,Tampilan,lambat responsif produk kategori maaf ya uninstall
1195,2019-08-29 11:39:14,-1,"Aplikasinya beri kesan buruk untuk pengguna baru, tidak bisa daftar, pas mau daftar, email belum di daftarkan tapi keluar peringatan email sudah di gunakan",1,Tampilan,kesan buruk daftar daftar email daftar email
1196,2019-08-29 10:50:51,-1,"Maaf ka, ini knpa yah saat checkout penulisan alamatnya error input trus, padahal saya sudah mengisi alamat dengan jelas. Mohon di bantu 🙏",1,Tampilan,maaf ya error input isi bantu
1197,2019-08-29 10:03:14,1,Recommended,5,Lainnya,recommended
1198,2019-08-28 15:04:35,1,😘💕,5,Lainnya,
1199,2019-08-26 19:21:23,0,Sering eror,3,Lainnya,error
1200,2019-08-26 15:28:23,-1,"Bnyak produk yang kosong, search nya keseluruhan, seharusnya waktu buka merek a bisa search lebih spesifik. Gak banget aplikasinya",1,Produk,produk kosong search buka merek search spesifik
1201,2019-08-25 22:58:59,-1,Saya sdh byr pakek aplikasi ovo... Sdh sukses... Sudah terdebit saldonya tp knp status nya cancel... Kemudian saya masukkan Sulawesi tengah kok muncul alamat pengiriman nya Kalimantan barat mohon penjelasannya,1,Tampilan,bayar ovo sukses debit saldo status cancel masuk sulawesi kalimantan barat
1202,2019-08-25 07:36:36,1,"Pertama kali belanja sampai skrg msih cinta sma SOCO, produknya ori.. dan ada gratis ongkirnya juga... plus discount bertaburan hampir di semua merk produk. Mau cari referensi produk pun bisa dari baca2 comment buyer. oh ya, Ada voucher juga. Pokoknya suka .. praktis, cepat, aman dan produk dijamin ori.",5,Produk,belanja cinta soco produk original ongkirnya plus discount tabur merk produk cari referensi produk baca 2  comment buyer oh ya pokok suka praktis cepat aman produk jamin original
1203,2019-08-25 01:32:41,-1,Saya mau pake kredivo . Ko gaada kredivo jya padahal disitu nya ada promo pake kredivo,1,Lainnya,kredivo kredivo jya promo kredivo
1204,2019-08-24 10:11:22,-1,Pernah dftar dan sampai hari ini dh 5x instal uninstal .. Dulu register sukses after konfirmasi akun mau masuk katanya salah pasword .. di bnerin lagi padahal baru bikin akun setelah itu coba login eror .. conection eror muali dari paket pribadi sampai wifi juga tetep conection eror ... dh 5x2 instal uninstal masih sama aja .. astaga,2,Tampilan,dftar install uninstall register sukses after konfirmasi masuk salah pasword bnerin error connection error mual paket pribadi wifi connection error  5 x 2  install uninstall astaga
1205,2019-08-23 18:25:02,0,"Sebenernya harga disni bagus,srg2 promo,tp bgtu kita udh order,udh byr,disuruh login lg.masukin email n passw yg udh di daftarin dibilangnya passw salah,sampe berkali2 ganti pasw slalu bgtu. Payah! Move on aj k app lain klo gtu.sm pas review produk,slalu dblgnya lg ga bs review. Coba lg kpn2.hadeh",3,Tampilan,harga bagus promo bayar suruh lg masukin email daftarin salah sampe payah move on gtu sm produk dblgnya kpn 2 
1206,2019-08-22 15:13:14,-1,Hampir tiap log in minta update mulu ihhh😒,2,Tampilan,log pinta update ihh
1207,2019-08-22 10:33:41,1,Aplikasinya ngebantu banget buat belanja. Gampang dipakai juga. Thank you sociolla,5,Lainnya,ngebantu belanja mudah thank you
1208,2019-08-21 19:35:50,-1,"Kenapa barang yang saya beli lama sekali sampainya udah gitu gabisa track barangnya lagi dimana atau ada hambatan apa kan bingung ini boleh diperbaiki ya admin sociolla, kalau masih gini kayanya saya sekali aja belanja disini",2,Layanan,beli udah track hambat ya gin belanja
1209,2019-08-20 06:54:00,-1,"Udah mencoba daftar berkali2 pakai 3 email, bilang nya email anda sudah terdaftar. tapi pas login pake email nya, bilang nya password salah. pas pencet password salah, malah eror. anjjiing",1,Tampilan,udah daftar email email daftar email salah tekan salah error
1210,2019-08-19 12:29:53,0,Kenapa setiap mau d buka hrs uo date ?,3,Tampilan,buka uo date
1211,2019-08-18 00:24:33,1,baru coba download,4,Lainnya,
1212,2019-08-15 07:57:55,-1,"bener2 ya sangat2 buruk! awalnya niat mau beli eh pas udh ngisi alamat, kelamaan nyari kecamatannya jdi gk mau beli, sumpah saya capek ngescroll sampe kebawah,makan waktu banget! tolong diperbaiki lgi, biasakan kalok udah pilih kota kecamatan udh kesaring otomatis, ini perlu nyari lgi sampe kebawah2! kalok gamau repot ada baiknya biarkan costumer bisa ngetik sendiri kecamatannya biar gak capek nyari2 kebawah!",1,Tampilan,ya sangat 2  buruk beli isi cari camat beli sumpah ngescroll sampe makan udah pilih kota camat saring otomatis cari sampe sulit biar costumer ngetik camat cari
1213,2019-08-14 22:37:40,-1,"aneh bgt sih, baru mau daftar tulis alamat email malah tidak valid trus... sampe 2 email malah coba pake email suami, padahal email kami 2 2 nya aktif... apa yg salah???",1,Tampilan,aneh daftar email valid sampe email email suami email aktif salah
1214,2019-08-14 12:37:54,1,skrng lebih bagus lg 👌,5,Lainnya,bagus
1215,2019-08-13 17:40:54,1,NICEEE,5,Lainnya,nice
1216,2019-08-13 08:19:25,1,very good,5,Lainnya,very good
1217,2019-08-12 21:18:43,0,"kalo mau nulis review apa harus beli produknya dulu ya? udah diulang berkali-kali, malah muncul tulisan sudah melakukan review produk ini. tapi waktu dicek di profile yg my review, nggak ada produk nya. bagaimana?",3,Tampilan,nulis beli produk ya udah laku produk cek profile my produk
1218,2019-08-11 08:00:33,1,padahal udah daftar tp kok gabisa login yaa. trs search barang juga gabisaa;(,5,Tampilan,udah daftar ya search
1219,2019-08-10 20:17:47,0,"cara pemesanana ribet, khusus utk daerah papua mohon diperbaiki lgi",3,Layanan,mesan sulit khusus daerah papua
1220,2019-08-10 14:04:17,1,"suka belanja di sociolla... bnyk diskon, dan gratis ongkir... lmyn banget buat sy yang jauh... thank u sociolla",5,Layanan,suka belanja diskon thank you
1221,2019-08-10 12:53:53,-1,kenapa saya mau log in password atau user name salah ya? Mau daftar ulang akun sudah terdaftar tp pas mau reset password (sy gk lupa passwordnya) bilang error connection padahal sinyal bagus 4G. Sy mau beli kan hrus log in dlu. Tolong ditanggapi,1,Tampilan,log user name salah ya daftar daftar reset lupa passwordnya error connection sinyal bagus  4 g beli log tanggap
1222,2019-08-10 12:21:25,-1,saya mau login tdk bisa. saya lupa pssword tp pas masukan gmail malah error conection pdhl internet saya tdk bermasalah dan uda berlangsung 2 hari jga tdk bisa. mohon bantuannya,1,Tampilan,lupa pssword masuk gmail error connection internet jga bantu
1223,2019-08-10 11:58:15,-1,"fixxx uninstal aja. ribet banget mau masukin alamatnya, gak bisa otomatis difilter apa ya pas sudah milih provinsi dan kota? dikira kecamatan di indonesia dikit apa yaaa, sampe cape scroll cari kecamatan, ehh ujung-ujungnya isi alamat lengkap juga di bawahnya lagi",2,Tampilan,uninstall sulit masuk otomatis filter ya provinsi kota camat indonesia dikit ya sampe scroll cari camat ujung isi lengkap
1224,2019-08-10 07:20:55,-1,"Sociolla makin kesini makin ga kompeten. Pertama pesen sih gercep ya, tp orderan berikutnya konfirmasi pembayaran aja ampe berhari2, trus udah dikonfirmasi eh malah barangnya kosong, yaiyalah orang konfirmasinya lola banget, pesennya pas barang masih ada, pas barang udah habis baru dikonfirmasi mereka, akhirnya refund, dan abis refund katanya barang yg msh ada mau dikirim tapi mana, nunggu berhari2 pun ga dikirim2, kecewa",2,Layanan,kompeten gercep ya konfirmasi bayar ampe berhari 2  udah konfirmasi kosong yaiyalah konfirmasi sen udah habis konfirmasi refund habis refund msh berhari 2  dikirim 2  kecewa
1225,2019-08-09 16:38:17,1,"suka banget belanja di socciolla, barang pasti ori dan packing nya bagus banget. Kemarin cuma beli brush 1buah eh di kasih box lumayan gede untuk ukuran sebuah brush dan di dalamnya masih dikasih bubble wrap lagi. Merasa dihargai sebagai konsumen 😂",5,Layanan,suka belanja socciolla original packing bagus beli brush  1 buah box gede ukur buah brush bubble wrap harga konsumen
1226,2019-08-09 14:56:26,1,kereen bgt sih😎,5,Lainnya,keren
1227,2019-08-09 11:32:28,1,keren,5,Lainnya,keren
1228,2019-08-07 12:04:33,1,okee,5,Lainnya,
1229,2019-08-06 19:26:46,1,good,5,Lainnya,good
1230,2019-08-06 17:25:38,1,sociolla kenapa pembayaran saya tidak di konfirmasi? saya sudah email dm tidak direspon sama sekali,5,Tampilan,bayar konfirmasi email dm direspon
1231,2019-08-05 18:45:24,1,bagus,5,Lainnya,bagus
1232,2019-08-04 07:17:59,-1,"beauty point sy hilang dan tidak ad pertanggung jawaban. 38 poin hilang, sudah email cs sociolla tdk memberikan solusi. merasa dirugikan sekali krn itu jumlah yg banyak",1,Layanan,beauty point hilang tanggung  38  poin hilang email customer service solusi rugi
